continentLabel,mountainLabel,latitude,longitude
Америка,Hualca Hualca,-15.720277777,-71.860555555
Америка,Uyarani,-18.4725,-68.6553
Америка,Asu Asuni,-18.21666667,-68.51666667
Америка,Cerro Autana,4.855029,-67.449737
Америка,Pico do Jabre,-7.25,-37.383333333
Америка,Q2191738,6.45,-72.283333333
Америка,Mount Andromeda,52.173888888,-117.236111111
Америка,Mont Saint-Grégoire,45.3581,-73.1522
Америка,Morro do Pico,-3.844805555,-32.421805555
Америка,Q2245374,-22.4625,-43.02417
Америка,Сиера Негра,18.983333333,-97.316666666
Америка,Jitiri,-18.21666667,-68.8
Америка,Monte Caburaí,5.272222,-60.211944
Америка,Mount Maria,-51.6,-59.594
Америка,Ptarí Tepuy,5.7668839,-61.810655
Америка,Pedra da Mina,-22.42825,-44.84305
Америка,Kukenán Tepuy,5.2016469,-60.828209
Америка,Nevado El Cisne,4.843055555,-75.352222222
Америка,El Totumo,10.74447222,-75.24140278
Америка,Yucamane,-17.18,-70.2
Америка,Pico das Agulhas Negras,-22.379722222,-44.661111111
Америка,Mount Ayanganna,5.383333333,-59.983333333
Америка,Mont Bellevue,45.3803,-71.9142
Америка,Nevados de Chillán,-36.863333333,-71.376666666
Америка,Piedra del Cocuy,1.23694,-66.81995
Америка,Сан Хосе,-33.781666666,-69.897222222
Америка,Bufa,22.77784,-102.5648
Америка,Bufa,22.7772,-102.562
Америка,Pico do Jaraguá,-23.459338888,-46.767391666
Америка,Kuntur Chukuña,-19.91666667,-66.51666667
Америка,Crocus Hill,18.211944444,-63.070555555
Америка,Crown Mountain,18.35722222,-64.97472222
Америка,Tecapa,13.494,-88.502
Америка,Pico Paraná,-25.252724,-48.808755
Америка,Lautaro,-49.019,-73.504
Америка,Coatepeque Caldera,13.87,-89.55
Америка,Pico Piedras Blancas,8.858833333,-70.951666666
Америка,Upuigma Tepuy,5.0863207,-61.9561543
Америка,Morne de la Grande Montagne,47.046944444,-56.306388888
Америка,Morne du Vitet,17.899166666,-62.806388888
Америка,Suchitan,14.333333333,-89.78
Америка,Volcán Huequi,-42.376666666,-72.578055555
Америка,Volcán Huequi,-42.36333,-72.57472
Америка,Guayaques,-22.898083333,-67.567777777
Америка,Linzor,-22.15,-67.96667
Америка,Linzor,-22.15,-67.966666666
Америка,Monte San Lorenzo,-47.591666666,-72.306666666
Америка,Morro da Igreja,-28.125,-49.474444444
Америка,Melimoyu,-44.075833333,-72.86
Америка,Cerro Macá,-45.105833333,-73.169166666
Америка,Volcán Ipala,14.55,-89.63
Америка,Palomo,-34.607777777,-70.295
Америка,Ixtepeque,14.42,-89.68
Америка,Miñiques Volcano,-23.816666666,-67.766666666
Америка,Mocho-Choshuenco,-39.921889,-72.03323364
Америка,Q3193672,-16.171388888,-68.213333333
Америка,Ел Хоруйо,18.972,-101.718
Америка,Mount Tapochau,15.18888889,145.74305556
Америка,Mount Worsley,-54.183333333,-37.15
Америка,Mount Albert,48.9214,-66.1949
Америка,Mont Bélair,46.8231,-71.4939
Америка,Monte Olivia,-54.765,-68.215
Америка,Monte Olivia,-54.7497,-68.1738
Америка,Mount Paterson,-54.65,-36.133333333
Америка,Mont Sainte-Claire,48.4075,-71.0842
Америка,Mount Sugartop,-54.366666666,-36.633333333
Америка,"Morel, les Saintes",15.87583333,-61.57416667
Америка,Morne du Cibao,18.357,-72.259
Америка,Kimsa Chata,-18.10972222,-67.66222222
Америка,Coffin Top,-54.5,-36.1
Америка,Colonel Bob,47.4883453,-123.7463557
Америка,Conejos Peak,37.288611111,-106.570833333
Америка,Copestake Peak,-54.25,-36.7667
Америка,Coronda Peak,-54.1167,-36.6833
Америка,Coñocranra,-8.843055555,-78.006388888
Америка,Cuyamaca Peak,32.9467,-116.606
Америка,Gazella Peak,-54.0,-38.05
Америка,Dientes de Navarino,-55.02,-67.65
Америка,Dixon Peak,-54.05,-38.0167
Америка,Atherton Peak,-54.116666666,-36.75
Америка,Best Peak,-54.1167,-36.8167
Америка,Kunturiri (Sajama),-18.04833333,-68.15583333
Америка,Binary Peaks,-54.4833,-36.0833
Америка,Binnie Peaks,-54.05,-37.8667
Америка,Blue Whale Mountain,-54.0667,-37.0333
Америка,Bomford Peak,-54.133333333,-37.633333333
Америка,Cerro Paniri,-22.059166666,-68.228333333
Америка,Cerro de la Muerte,9.56666667,-83.75
Америка,Chicabal,14.783333333,-91.666666666
Америка,Nevado de Cachi,-24.933333333,-66.383333333
Америка,Nevado de Cachi,-24.84454,-66.4162
Америка,Admiralty Peak,-54.216666666,-36.833333333
Америка,Ajo Peak,32.335613888,-112.906544444
Америка,Alto Toroni,-19.752222222,-68.704722222
Америка,Alto Toroni,-19.75,-68.7
Америка,Aparamán Tepuy,5.8869465,-62.1306593
Америка,Araopán Tepuy,5.4397611,-62.3939438
Америка,Grand Bonhomme,13.233333333,-61.233333333
Америка,Harper Peak,-54.1167,-36.75
Америка,Harper Peak,-54.11666667,-36.75
Америка,Q5674083,-36.8667,-71.3667
Америка,Huaytapallana,-11.586388888,-74.820833333
Америка,Hay Peak,-54.0667,-37.1667
Америка,El Ermitaño,-26.786944444,-68.603333333
Америка,El Tucuche,10.733333333,-61.416666666
Америка,Пунтиагудо,-16.8178,-67.505
Америка,Ellerbeck Peak,-54.383333333,-36.316666666
Америка,Sandersons Hope,72.703888888,-56.063888888
Америка,Cerro San Miguel,-19.2978,-60.6425
Америка,Cerro San Miguel,-19.316666666,-60.6
Америка,Ferguson Peak,-54.7833,-35.8333
Америка,Brocken,-54.4833,-36.0667
Америка,Brocken,-54.48333333,-36.06666667
Америка,Pic Paradis,18.075277777,-63.06
Америка,Illimani,-19.63333333,-65.65
Америка,Tramen Tepuy,5.4050172,-61.0055934
Америка,Inacaliri,-21.98,-68.07
Америка,Morro do Voturuá,-23.966666666,-46.366666666
Америка,Morro do Voturuá,-23.966666666,-46.366666666
Америка,Callangate,-13.74319783,-71.137118
Америка,Camp Peak,-54.2333,-36.5333
Америка,Carcelles Peak,-54.3667,-36.5
Америка,Qarwapunta,-8.95,-77.95
Америка,Caribou Mountain,45.4297,-70.6231
Америка,Carrao Tepuy,5.7922974,-61.7698408
Америка,Cerro Alto Mountain,31.945277777,-105.97
Америка,Cerro Araral,-21.6,-68.183333333
Америка,Cerro Avispa,1.33611111,-65.87888889
Америка,Cerro Cañapa,-21.45,-68.06666667
Америка,Cerro Cedral,9.88333333,-84.18333333
Америка,Cerro Colorado,-22.59233333,-67.92216667
Америка,Cerro Duida,3.51333333,-65.62611111
Америка,Cerro Echandi,9.030805555,-82.819741666
Америка,Cerro El Toro,-29.13,-69.786666666
Америка,Cerro Kamuk,9.283333333,-83.033333333
Америка,Cerro La Campana,-32.953611111,-71.119444444
Америка,Cerro Las Tetas,18.093333333,-66.231388888
Америка,Cerro Las Tetas,18.093333333,-66.231388888
Америка,Cerro Maravilla,18.1531,-66.5542
Америка,Cerro Provincia,-33.426944444,-70.434444444
Америка,Cerro Rabo de Mico,9.85,-84.13
Америка,Cerro Steffen,-48.550833333,-73.148888888
Америка,Cerro Toco,-22.939933333,-67.780266666
Америка,Cerro Tristeza,10.08416667,-63.95833333
Америка,Cerro del Bolsón,-27.214166666,-66.094166666
Америка,Cerro del Nacimiento,-27.2783,-68.5247
Америка,Cerro del Nacimiento,-27.280555555,-68.5125
Америка,Cerro del Nacimiento,-27.1957,-68.561
Америка,Ch'aphi Qullu,-20.1,-68.23333333
Америка,Lik'ichiri,-19.46666667,-65.71666667
Америка,Jach'a Kunturiri,-17.98333333,-68.98333333
Америка,Uqi Uqini,-18.323055555,-69.038055555
Америка,McIlroy Peak,-54.18333333,-36.76666667
Америка,McIlroy Peak,-54.1833,-36.7667
Америка,Mont Jacques-Cartier,48.9874,-65.94842
Америка,Hornopirén,-41.874444444,-72.431388888
Америка,Tikaboo Peak,37.344269444,-115.358863888
Америка,Morne Diablotins,15.503333333,-61.397222222
Америка,Pichu Pichu,-16.441138888,-71.240388888
Америка,Phaq'u Kiwuta,-16.08805556,-68.34555556
Америка,Wila Ch'ankha,-18.4,-66.9333
Америка,Quri Ch'uma,-16.8958,-67.4517
Америка,Wila Qullu,-20.3333,-68.65
Америка,Janq'u Uyu,-16.05,-68.32111111
Америка,K'isi K'isini,-18.233333333,-69.066666666
Америка,Jach'a Ch'ankha,-17.96666667,-66.91666667
Америка,Inka Qhamachu,-18.85444444,-68.21138889
Америка,Nevado Juncal,-33.044444444,-70.086111111
Америка,Mount Obama,17.05,-61.85
Америка,Pico Espejo,8.529166666,-71.063611111
Америка,Mount Owen,43.7469,-110.798
Америка,Nevado San Francisco,-26.918333333,-68.263055555
Америка,Mount McLoughlin,42.444472222,-122.315611111
Америка,La Yeguada,8.47,-80.82
Америка,Chingo,14.12,-89.73
Америка,Chingo,14.1181,-89.7264
Америка,Mount Gimie,13.863611111,-61.011666666
Америка,Almolonga,14.796541666,-91.518694444
Америка,Putana,-22.557302,-67.852834
Америка,Putana,-22.557302,-67.852834
Америка,The Bluff,19.7425,-79.7429
Америка,Blue Hills,21.8,-72.283333333
Америка,Chances Peak,16.711111111,-62.177222222
Америка,Cordillera del Cóndor,-4.0,-78.5
Америка,Q3518259,5.0432,-62.0917
Америка,Yuruaní Tepuy,5.3114005,-60.8630608
Америка,Tolhuaca,-38.315181,-71.64871216
Америка,Del Veladero,-27.9175,-68.9333
Америка,Del Veladero,-27.916666666,-68.916666666
Америка,Pico Bonpland,8.5425,-71.003166666
Америка,Venamo Tepuy,5.9787292,-61.3978243
Америка,Cerro El Morado,-33.729968,-70.063899
Америка,Cerro Rosa,18.177777777,-66.532222222
Америка,Contrahierbas,-9.10611,-77.4903
Америка,Cerro Mohinora,25.95611111,-107.04777778
Америка,Pico El Yunque,18.310555555,-65.791388888
Америка,Monte Guilarte,18.15916667,-66.77694444
Америка,Hualcán,-9.20306,-77.5181
Америка,Mount Deborah,63.6375,-147.237
Америка,Fortuna Peak,-54.1167,-36.7833
Америка,Foxtail Peak,-54.2333,-36.7
Америка,Headland Peak,-54.2667,-36.7167
Америка,Hesse Peak,-54.0333,-38.0
Америка,Cerro Oasis,-50.0139,-73.4439
Америка,Cerro El Café,10.2703,-68.0797
Америка,Q5763020,19.5469,-99.0597
Америка,Cerro Mesa Ahumada,19.901111111,-99.186388888
Америка,Cerro Murallón,-49.789444,-73.451111
Америка,Cerro Piltriquitrón,-41.9833,-71.45
Америка,Cerro San Francisco,-33.857222222,-70.514722222
Америка,Cerro Santa Ana Natural Monument,11.82111111,-69.95
Америка,Cerro del Chiquihuite,19.5328,-99.1306
Америка,Mount Globus,-54.316666666,-37.0
Америка,Mount Grant,-54.25,-37.116666666
Америка,Mount Harmston,49.5489,-125.398
Америка,Ladron Peak,34.4348,-107.0852
Америка,Larssen Peak,-54.3167,-36.7667
Америка,Larvik Cone,-54.3667,-36.8667
Америка,Mills Peak,-74.23333333,163.9
Америка,Monte Bove,-54.8633,-69.0925
Америка,Monte Jayuya,18.167777777,-66.574722222
Америка,Morro do Capão Doce,-26.73333333,-51.43333333
Америка,Hill Blue Ice,-41.8773,-71.6643
Америка,Town Hill,32.316666666,-64.733333333
Америка,Mount Kling,-54.5,-36.3
Америка,Mount Macklin,-54.75,-36.05
Америка,Mount Mair,-54.8167,-36.0333
Америка,Morro da Boa Vista,-27.909444444,-49.321666666
Америка,Mount Alifan,13.380555555,144.671388888
Америка,Mount Antell,-54.1167,-36.7
Америка,Mount Ashley,-54.116666666,-37.35
Америка,Mount Barren,-54.1667,-36.75
Америка,Mount Baume,-54.65,-36.2167
Америка,Mount Brooker,-54.5,-36.233333333
Америка,Mount Burley,-54.4833,-36.15
Америка,Cerro Sororopán,5.6927178,-61.7620117
Америка,Pariacaca,-11.991666666,-75.991666666
Америка,Jatun Kunturiri,-19.71666667,-65.63333333
Америка,Wadaka Piapó Tepuy,5.3156042,-60.9230833
Америка,Mount Edziza volcanic complex,57.5,-130.6
Америка,Mount Sage,18.4,-64.65
Америка,Mount Sage,18.4,-64.65
Америка,Mount Hodges,-54.2667,-36.5333
Америка,Mount Moody,-51.75,-59.75
Америка,Mount Normann,-54.85,-36.066666666
Америка,Mount Cristal,-19.216388888,-43.226666666
Америка,Mount Cunningham,-54.206666666,-37.298055555
Америка,Mount Dow,-54.7,-36.1667
Америка,Mount Duse,-54.2667,-36.4833
Америка,Mount Clara,-54.85,-36.0333
Америка,Qhapaqa,-18.15,-68.366666666
Америка,Massif of Urucum,-19.2,-57.6
Америка,Nevado de Chañi,-24.063333333,-65.745833333
Америка,Mount Robinson,-51.597,-59.925
Америка,Mount Sabatier,-54.816666666,-36.133333333
Америка,Palpana,-21.546666666,-68.5225
Америка,Palpana,-21.5464,-68.5227
Америка,Paulsen Peak,-54.333333333,-36.666666666
Америка,Petrel Peak,-54.2667,-36.5333
Америка,Pico Alto,-4.208333333,-38.974722222
Америка,Pico El León,8.510972222,-71.101
Америка,Pico El Toro,8.5295,-71.091388888
Америка,Pico La Concha,8.554888888,-71.026555555
Америка,Pico Pan de Azúcar,8.810361111,-71.000944444
Америка,Пико Найгуата,10.54333333,-66.7825
Америка,Pico do Monte Negro,-28.616666666,-49.8
Америка,Pico do Roncador,-15.583333333,-48.116666666
Америка,Pico do Papagaio,-7.820272222,-38.056125
Америка,Trendall Crag,-54.8,-35.983333333
Америка,Tres Picachos,18.214722222,-66.541388888
Америка,Twilight Peak,37.663055555,-107.726944444
Америка,Uei-tepui,5.01694,-60.6153
Америка,Mount Fagerli,-54.3333,-36.7167
Америка,Roché Peak,-54.0,-38.033333333
Америка,San Pablo,-21.883888888,-68.3425
Америка,Sentinel Peak,32.2106,-110.992
Америка,Redondo Peak,35.871963888,-106.560577777
Америка,Pirner Peak,-54.5167,-36.0667
Америка,Sierra Velluda,-37.466666666,-71.433333333
Америка,Sierra de Sangra,-48.36666667,-72.35
Америка,Silers Bald,35.565830555,-83.565280555
Америка,Sirk'i,-17.35,-69.4
Америка,Slossarczyk Crag,-54.85,-35.9833
Америка,Smillie Peak,-54.283333333,-36.95
Америка,Sonora Peak,38.3538,-119.635
Америка,Spy Rock,30.8969,-99.15
Америка,Starbuck Peak,-54.7333,-36.2
Америка,Storm Mountain,-51.431,-60.54
Америка,Mount Corneliussen,-54.2833,-36.9667
Америка,Mount Fagan,-54.5,-36.1333
Америка,Fusilier Mountain,-54.4167,-36.25
Америка,Venado Peak,36.791694444,-105.493338888
Америка,Volcán Siete Orejas,14.8148,-91.6177
Америка,Wickham Heights,-51.72,-58.68
Америка,Mount Vaca,38.4002,-122.106
Америка,Santiago Peak,33.7105,-117.534
Америка,Tomasamil,-21.3,-67.9667
Америка,Pedra do Baú,-22.68888889,-45.66138889
Америка,Pedra de São Domingos,-22.691363,-45.959498
Америка,Kuntur Ikiña (Sajama),-18.33333333,-69.0
Америка,Nevado Pastoruri,-9.92917,-77.1908
Америка,Брандарис,12.2667,-68.3833
Америка,Sentry Hill,18.0406,-63.0719
Америка,Cerro Pico Truncado,-46.84436,-68.13302
Америка,Cerro Pico Truncado,-46.8461,-68.1039
Америка,Cerro Tres Picos,-38.15793,-61.95179
Америка,Cerro Tres Picos,-38.1556,-61.95
Америка,Cerro Tololo,-30.166666666,-70.8
Америка,Tunari,-17.286388888,-66.393333333
Америка,Cerro de la Majadita,-30.42,-69.780833333
Америка,Cerro de la Majadita,-30.41667,-69.73333
Америка,Чампара,-8.68722222,-77.78111111
Америка,Mount Fraser,-54.616666666,-36.35
Америка,Cerro Santa Isabel,-21.6666,-66.5
Америка,Justa Peak,-54.1667,-36.5667
Америка,Mount Krokisius,-54.5,-36.05
Америка,Jason Peak,-54.183333333,-36.616666666
Америка,Nordenskjöld Peak,-54.483333333,-36.366666666
Америка,Neighbour Peak,-54.5167,-36.1
Америка,Mount Roots,-54.466666666,-36.4
Америка,Mount Senderens,-54.8333,-36.1167
Америка,Mount Skittle,-54.4,-36.183333333
Америка,Q15616520,18.86609,-97.13275
Америка,Monte Bove,-54.7936,-64.4533
Америка,Morne à Craie,15.85944444,-61.58444444
Америка,Chullkani,-18.31083333,-68.84
Америка,Jinchupalla,-18.6289,-68.6606
